date,inst_CFR,cumul_CFR
2020-11-04,0.0,0.012324
2020-11-05,0.0,0.012302
2020-11-06,0.0,0.012216
2020-11-07,0.0,0.012216
2020-11-08,0.0,0.012132
2020-11-09,0.0,0.012111
2020-11-10,0.0,0.012069
2020-11-11,0.0,0.011986
2020-11-12,0.0,0.011885
2020-11-13,0.0,0.011725
2020-11-14,0.0,0.011667
2020-11-15,0.0,0.011628
2020-11-16,0.0,0.011609
2020-11-17,0.0,0.01157
2020-11-18,0.0,0.011532
2020-11-19,0.0,0.011494
2020-11-20,0.0,0.011457
2020-11-21,0.0,0.011457
2020-11-22,0.0,0.011345
2020-11-23,0.0,0.011327
2020-11-24,0.0,0.011327
2020-11-25,0.0,0.011236
2020-11-26,0.0,0.0112
2020-11-27,0.0,0.010955
2020-11-28,0.0,0.010802
2020-11-29,0.0,0.010753
2020-11-30,0.0,0.01037
2020-12-01,0.0,0.010309
2020-12-02,0.0,0.010219
2020-12-03,0.0,0.010204
2020-12-04,0.0,0.010145
2020-12-05,0.0,0.010086
2020-12-06,0.0,0.009777
2020-12-07,0.0,0.009777
2020-12-08,0.0,0.009749
2020-12-09,0.0,0.009722
2020-12-10,0.0,0.009669
2020-12-11,0.0,0.009655
2020-12-12,0.0,0.00955
2020-12-13,0.0,0.009511
2020-12-14,0.0,0.009459
2020-12-15,0.0,0.009434
2020-12-16,0.0,0.009346
2020-12-17,0.0,0.009247
2020-12-18,0.0,0.009223
2020-12-19,0.0,0.009174
2020-12-20,0.0,0.009138
2020-12-21,0.0,0.009138
2020-12-22,0.0,0.009091
2020-12-23,0.0,0.009021
2020-12-24,0.0,0.009021
2020-12-25,0.0,0.008974
2020-12-26,0.0,0.00894
2020-12-27,0.0,0.008917
2020-12-28,0.0,0.008827
2020-12-29,0.0,0.008805
2020-12-30,0.0,0.008783
2020-12-31,0.0,0.008761
