date,total,Keelung,Taipei,New_Taipei,Taoyuan,Hsinchu,Hsinchu_C,Miaoli,Taichung,Changhua,Nantou,Yunlin,Chiayi,Chiayi_C,Tainan,Kaohsiung,Pingtung,Yilan,Hualien,Taitung,Penghu,Kinmen,Matsu,total_avg,Keelung_avg,Taipei_avg,New_Taipei_avg,Taoyuan_avg,Hsinchu_avg,Hsinchu_C_avg,Miaoli_avg,Taichung_avg,Changhua_avg,Nantou_avg,Yunlin_avg,Chiayi_avg,Chiayi_C_avg,Tainan_avg,Kaohsiung_avg,Pingtung_avg,Yilan_avg,Hualien_avg,Taitung_avg,Penghu_avg,Kinmen_avg,Matsu_avg
2022-04-07,400,32,61,156,30,10,5,3,4,1,0,3,1,0,7,50,6,5,25,1,0,0,0,244.2857,34.0,38.4286,90.2857,21.4286,9.1429,4.1429,0.5714,2.8571,1.4286,0.0,0.8571,1.4286,0.0,2.2857,19.7143,2.2857,4.7143,9.7143,0.5714,0.0,0.4286,0.0
2022-04-08,397,40,74,139,41,6,3,3,7,3,0,1,7,2,6,30,9,6,20,0,0,0,0,279.2857,34.7143,46.2857,102.8571,24.1429,9.7143,4.4286,1.0,3.5714,1.4286,0.0,1.0,2.4286,0.2857,3.1429,23.1429,3.5714,4.8571,12.0,0.4286,0.0,0.2857,0.0
2022-04-09,394,28,67,125,42,14,6,0,7,0,2,2,3,6,17,25,22,15,13,0,0,0,0,307.8571,32.8571,54.0,109.0,26.5714,10.5714,5.0,1.0,4.1429,1.4286,0.2857,1.2857,2.8571,1.1429,5.5714,25.8571,6.1429,5.8571,13.5714,0.4286,0.0,0.2857,0.0
2022-04-10,482,35,97,173,35,13,10,4,9,3,0,6,6,1,4,30,18,12,24,2,0,0,0,357.0,33.1429,64.7143,127.5714,29.2857,10.8571,6.1429,1.5714,5.2857,1.8571,0.2857,2.1429,3.7143,1.2857,6.1429,30.0,8.5714,6.8571,16.7143,0.7143,0.0,0.1429,0.0
2022-04-11,486,38,101,154,30,16,6,2,21,3,1,2,4,0,9,49,12,9,28,1,0,0,0,396.8571,34.1429,75.0,136.5714,31.7143,11.5714,6.0,1.8571,7.7143,2.0,0.4286,2.4286,4.2857,1.2857,7.4286,36.2857,10.2857,7.7143,19.1429,0.8571,0.0,0.1429,0.0
2022-04-12,759,57,142,254,74,23,15,3,26,7,1,1,3,3,11,63,19,11,44,2,0,0,0,469.0,38.2857,89.4286,159.2857,40.8571,12.8571,7.0,2.1429,11.1429,2.5714,0.5714,2.5714,4.4286,1.7143,8.4286,40.4286,12.8571,8.5714,24.7143,1.0,0.0,0.1429,0.0
2022-04-13,865,59,147,359,94,22,10,3,26,2,2,0,1,2,18,45,4,13,54,3,0,1,0,540.4286,41.2857,98.4286,194.2857,49.4286,14.8571,7.8571,2.5714,14.2857,2.7143,0.8571,2.1429,3.5714,2.0,10.2857,41.7143,12.8571,10.1429,29.7143,1.2857,0.0,0.1429,0.0
2022-04-14,1055,45,145,344,153,14,15,7,31,4,2,3,3,2,20,50,19,35,143,20,0,0,0,634.0,43.1429,110.4286,221.1429,67.0,15.4286,9.2857,3.1429,18.1429,3.1429,1.1429,2.1429,3.8571,2.2857,12.1429,41.7143,14.7143,14.4286,46.5714,4.0,0.0,0.1429,0.0
2022-04-15,1270,93,185,407,264,15,15,17,38,16,4,3,1,1,32,59,14,39,56,11,0,0,0,758.7143,50.7143,126.2857,259.4286,98.8571,16.7143,11.0,5.1429,22.5714,5.0,1.7143,2.4286,3.0,2.1429,15.8571,45.8571,15.4286,19.1429,51.7143,5.5714,0.0,0.1429,0.0
2022-04-16,1264,102,223,421,193,7,9,5,24,7,3,7,1,2,11,41,15,54,121,18,0,0,0,883.0,61.2857,148.5714,301.7143,120.4286,15.7143,11.4286,5.8571,25.0,6.0,1.8571,3.1429,2.7143,1.5714,15.0,48.1429,14.4286,24.7143,67.1429,8.1429,0.0,0.1429,0.0
2022-04-17,1351,106,246,517,187,15,15,6,40,4,7,5,10,0,18,26,18,57,57,16,1,0,0,1007.1429,71.4286,169.8571,350.8571,142.1429,16.0,12.1429,6.1429,29.4286,6.1429,2.8571,3.0,3.2857,1.4286,17.0,47.5714,14.4286,31.1429,71.8571,10.1429,0.1429,0.1429,0.0
2022-04-18,1582,161,285,559,199,17,23,11,50,8,2,7,3,2,42,50,16,64,73,6,1,0,3,1163.7143,89.0,196.1429,408.7143,166.2857,16.1429,14.5714,7.4286,33.5714,6.8571,3.0,3.7143,3.1429,1.7143,21.7143,47.7143,15.0,39.0,78.2857,10.8571,0.2857,0.1429,0.4286
2022-04-19,2236,193,399,771,348,26,21,12,69,17,15,15,0,3,33,106,26,85,88,5,1,0,3,1374.7143,108.4286,232.8571,482.5714,205.4286,16.5714,15.4286,8.7143,39.7143,8.2857,5.0,5.7143,2.7143,1.7143,24.8571,53.8571,16.0,49.5714,84.5714,11.2857,0.4286,0.1429,0.8571
2022-04-20,2869,205,618,1013,394,39,24,16,134,35,10,39,4,6,33,68,36,79,90,24,0,0,2,1661.0,129.2857,300.1429,576.0,248.2857,19.0,17.4286,10.5714,55.1429,13.0,6.1429,11.2857,3.1429,2.2857,27.0,57.1429,20.5714,59.0,89.7143,14.2857,0.4286,0.0,1.1429
2022-04-21,3535,258,754,1298,396,46,25,27,177,50,10,52,5,2,62,121,20,86,100,38,2,5,1,2015.2857,159.7143,387.1429,712.2857,283.0,23.5714,18.8571,13.4286,76.0,19.5714,7.2857,18.2857,3.4286,2.2857,33.0,67.2857,20.7143,66.2857,83.5714,16.8571,0.7143,0.7143,1.2857
2022-04-22,4125,221,831,1510,705,64,36,30,187,32,22,50,7,8,44,96,27,96,129,26,1,2,1,2423.1429,178.0,479.4286,869.8571,346.0,30.5714,21.8571,15.2857,97.2857,21.8571,9.8571,25.0,4.2857,3.2857,34.7143,72.5714,22.5714,74.4286,94.0,19.0,0.8571,1.0,1.4286
2022-04-23,4943,291,983,1742,992,54,44,20,153,48,11,28,13,18,42,135,36,118,171,36,1,5,2,2948.7143,205.0,588.0,1058.5714,460.1429,37.2857,26.8571,17.4286,115.7143,27.7143,11.0,28.0,6.0,5.5714,39.1429,86.0,25.5714,83.5714,101.1429,21.5714,1.0,1.7143,1.7143
2022-04-24,5448,364,1001,2066,795,73,43,27,194,50,16,27,13,9,70,153,36,320,162,25,1,1,2,3534.0,241.8571,695.8571,1279.8571,547.0,45.5714,30.8571,20.4286,137.7143,34.2857,12.2857,31.1429,6.4286,6.8571,46.5714,104.1429,28.1429,121.1429,116.1429,22.8571,1.0,1.8571,2.0
2022-04-25,6725,425,1475,2267,1164,102,62,33,284,80,13,29,28,6,89,198,76,127,215,40,3,9,0,4268.7143,279.5714,865.8571,1523.8571,684.8571,57.7143,36.4286,23.5714,171.1429,44.5714,13.8571,34.2857,10.0,7.4286,53.2857,125.2857,36.7143,130.1429,136.4286,27.7143,1.2857,3.1429,1.5714
2022-04-26,8806,476,1813,3329,1444,110,82,54,356,89,32,60,24,14,169,269,63,130,248,20,11,10,3,5207.2857,320.0,1067.8571,1889.2857,841.4286,69.7143,45.1429,29.5714,212.1429,54.8571,16.2857,40.7143,13.4286,9.0,72.7143,148.5714,42.0,136.5714,159.2857,29.8571,2.7143,4.5714,1.5714
2022-04-27,11315,493,2337,4652,1480,118,105,59,628,88,43,78,26,24,183,343,96,167,308,74,4,3,6,6413.8571,361.1429,1313.4286,2409.1429,996.5714,81.0,56.7143,35.7143,282.7143,62.4286,21.0,46.2857,16.5714,11.5714,94.1429,187.8571,50.5714,149.1429,190.4286,37.0,3.2857,5.0,2.1429
2022-04-28,11959,601,2569,4269,1999,162,100,58,590,179,57,89,25,35,217,393,112,160,278,52,7,3,4,7617.2857,410.1429,1572.7143,2833.5714,1225.5714,97.5714,67.4286,40.1429,341.7143,80.8571,27.7143,51.5714,19.4286,16.2857,116.2857,226.7143,63.7143,159.7143,215.8571,39.0,4.0,4.7143,2.5714
2022-04-29,15014,718,3007,5941,2213,184,117,82,764,137,47,138,79,36,253,468,129,291,334,51,5,15,5,9172.8571,481.1429,1883.5714,3466.5714,1441.0,114.7143,79.0,47.5714,424.1429,95.8571,31.2857,64.1429,29.7143,20.2857,146.1429,279.8571,78.2857,187.5714,245.1429,42.5714,4.5714,6.5714,3.1429
2022-04-30,16922,816,3979,6052,2758,184,148,79,823,198,71,144,44,30,289,443,188,302,276,73,9,13,3,10884.1429,556.1429,2311.5714,4082.2857,1693.2857,133.2857,93.8571,56.0,519.8571,117.2857,39.8571,80.7143,34.1429,22.0,181.4286,323.8571,100.0,213.8571,260.1429,47.8571,5.7143,7.7143,3.2857
2022-05-01,18312,885,3463,7221,2740,222,72,92,848,195,79,138,78,66,375,680,274,378,394,81,14,12,5,12721.8571,630.5714,2663.2857,4818.7143,1971.1429,154.5714,98.0,65.2857,613.2857,138.0,48.8571,96.5714,43.4286,30.1429,225.0,399.1429,134.0,222.1429,293.2857,55.8571,7.5714,9.2857,3.7143
2022-05-02,22548,1218,4417,8516,3429,317,156,142,1207,198,61,240,90,78,452,818,275,391,422,94,14,5,8,14982.2857,743.8571,3083.5714,5711.4286,2294.7143,185.2857,111.4286,80.8571,745.1429,154.8571,55.7143,126.7143,52.2857,40.4286,276.8571,487.7143,162.4286,259.8571,322.8571,63.5714,9.1429,8.7143,4.8571
2022-05-03,28259,1009,5103,10595,4811,524,181,197,1711,297,125,244,138,79,739,1042,412,466,434,111,23,11,7,17761.2857,820.0,3553.5714,6749.4286,2775.7143,244.4286,125.5714,101.2857,938.7143,184.5714,69.0,153.0,68.5714,49.7143,358.2857,598.1429,212.2857,307.8571,349.4286,76.5714,10.8571,8.8571,5.4286
2022-05-04,29916,925,6037,10620,4897,559,199,186,1842,343,150,218,122,97,771,1182,408,622,559,128,30,18,3,20418.5714,881.7143,4082.1429,7602.0,3263.8571,307.4286,139.0,119.4286,1112.1429,221.0,84.2857,173.0,82.2857,60.1429,442.2857,718.0,256.8571,372.8571,385.2857,84.2857,14.5714,11.0,5.0
2022-05-05,36051,1454,7302,12493,6299,557,352,261,1929,396,154,351,138,112,866,1782,411,621,379,155,26,4,9,23860.2857,1003.5714,4758.2857,8776.8571,3878.1429,363.8571,175.0,148.4286,1303.4286,252.0,98.1429,210.4286,98.4286,71.1429,535.0,916.4286,299.5714,438.7143,399.7143,99.0,17.2857,11.1429,5.7143
2022-05-06,44256,1554,8176,16321,6908,752,473,324,2537,470,208,358,189,108,1267,2183,548,765,794,233,59,12,17,28037.7143,1123.0,5496.7143,10259.7143,4548.8571,445.0,225.8571,183.0,1556.7143,299.5714,121.1429,241.8571,114.1429,81.4286,679.8571,1161.4286,359.4286,506.4286,465.4286,125.0,25.0,10.7143,7.4286
2022-05-07,44142,1324,7484,18884,5489,711,512,355,2363,496,249,349,211,123,1207,2075,659,820,575,196,26,20,14,31926.2857,1195.5714,5997.4286,12092.8571,4939.0,520.2857,277.8571,222.4286,1776.7143,342.1429,146.5714,271.1429,138.0,94.7143,811.0,1394.5714,426.7143,580.4286,508.1429,142.5714,27.4286,11.7143,9.0
2022-05-08,40221,1490,6439,14989,6354,766,331,323,2125,473,200,362,178,140,1332,1985,713,964,719,264,59,10,5,35056.1429,1282.0,6422.5714,13202.5714,5455.2857,598.0,314.8571,255.4286,1959.1429,381.8571,163.8571,303.1429,152.2857,105.2857,947.7143,1581.0,489.4286,664.1429,554.5714,168.7143,33.8571,11.4286,9.0
2022-05-09,38742,1506,7754,12638,5942,628,532,323,2229,566,189,467,171,105,1403,2069,598,827,570,166,43,16,0,37369.5714,1323.1429,6899.2857,13791.4286,5814.2857,642.4286,368.5714,281.2857,2105.1429,434.4286,182.1429,335.5714,163.8571,109.1429,1083.5714,1759.7143,535.5714,726.4286,575.7143,179.0,38.0,13.0,7.8571
2022-05-10,69007,2125,9418,25846,11098,1772,1096,751,4499,995,418,563,326,270,2129,3735,1129,1321,1035,347,94,27,13,43190.7143,1482.5714,7515.7143,15970.1429,6712.4286,820.7143,499.2857,360.4286,2503.4286,534.1429,224.0,381.1429,190.7143,136.4286,1282.1429,2144.4286,638.0,848.5714,661.5714,212.7143,48.1429,15.2857,8.7143
2022-05-11,65356,1850,9821,25290,10168,1352,816,730,3770,936,370,558,354,180,2183,3327,947,1093,1170,321,61,55,4,48253.5714,1614.7143,8056.2857,18065.8571,7465.4286,934.0,587.4286,438.1429,2778.8571,618.8571,255.4286,429.7143,223.8571,148.2857,1483.8571,2450.8571,715.0,915.8571,748.8571,240.2857,52.5714,20.5714,8.8571
2022-05-12,64943,2022,10888,23512,9515,1640,580,719,3698,1102,314,553,300,241,2234,3755,1073,1360,962,333,88,38,16,52381.0,1695.8571,8568.5714,19640.0,7924.8571,1088.7143,620.0,503.5714,3031.5714,719.7143,278.2857,458.5714,247.0,166.7143,1679.2857,2732.7143,809.5714,1021.4286,832.1429,265.7143,61.4286,25.4286,9.8571
2022-05-13,63816,1914,8872,22428,9534,1692,1264,625,4350,1062,415,604,390,232,2454,3889,1019,1683,826,367,80,106,10,55175.2857,1747.2857,8668.0,20512.4286,8300.0,1223.0,733.0,546.5714,3290.5714,804.2857,307.8571,493.7143,275.7143,184.4286,1848.8571,2976.4286,876.8571,1152.5714,836.7143,284.8571,64.4286,38.8571,8.8571
2022-05-14,68613,2136,10833,24035,9696,1929,1367,838,4001,1328,471,631,379,210,2324,3989,1169,1820,987,283,73,111,3,58671.1429,1863.2857,9146.4286,21248.2857,8901.0,1397.0,855.1429,615.5714,3524.5714,923.1429,339.5714,534.0,299.7143,196.8571,2008.4286,3249.8571,949.7143,1295.4286,895.5714,297.2857,71.1429,51.8571,7.2857
2022-05-15,61637,1706,8625,21008,8704,1646,852,980,4421,1313,476,598,396,267,2460,4339,974,1567,761,334,91,112,7,61730.5714,1894.1429,9458.7143,22108.1429,9236.7143,1522.7143,929.5714,709.4286,3852.5714,1043.1429,379.0,567.7143,330.8571,215.0,2169.5714,3586.1429,987.0,1381.5714,901.5714,307.2857,75.7143,66.4286,7.5714
2022-05-16,65517,1924,9081,19114,10195,2214,1142,1100,4720,1560,616,574,538,377,2699,5083,1431,1451,1136,367,112,70,13,65555.5714,1953.8571,9648.2857,23033.2857,9844.2857,1749.2857,1016.7143,820.4286,4208.4286,1185.1429,440.0,583.0,383.2857,253.8571,2354.7143,4016.7143,1106.0,1470.7143,982.4286,336.0,85.5714,74.1429,9.4286
2022-05-17,84072,2410,10957,28403,9546,2389,1298,1067,6736,1883,703,901,602,394,3880,6962,1926,1835,1292,612,145,120,11,67707.7143,1994.5714,9868.1429,23398.5714,9622.5714,1837.4286,1045.5714,865.5714,4528.0,1312.0,480.7143,631.2857,422.7143,271.5714,2604.8571,4477.7143,1219.8571,1544.1429,1019.1429,373.8571,92.8571,87.4286,9.1429
2022-05-18,90856,2558,11239,26383,14030,2804,1898,1463,7486,2191,952,1015,628,490,4643,6821,2007,2062,1264,637,145,119,21,71350.5714,2095.7143,10070.7143,23554.7143,10174.2857,2044.8571,1200.1429,970.2857,5058.8571,1491.2857,563.8571,696.5714,461.8571,315.8571,2956.2857,4976.8571,1371.2857,1682.5714,1032.5714,419.0,104.8571,96.5714,11.5714
2022-05-19,85210,2049,10313,24481,11762,2816,1702,1263,7181,2181,742,972,671,376,4646,7725,2151,2200,1140,611,126,94,8,74245.8571,2099.5714,9988.5714,23693.1429,10495.2857,2212.8571,1360.4286,1048.0,5556.4286,1645.4286,625.0,756.4286,514.8571,335.1429,3300.8571,5544.0,1525.2857,1802.5714,1058.0,458.7143,110.2857,104.5714,10.4286
2022-05-20,84510,1751,9778,24313,10571,2507,1566,1585,7851,2761,942,1133,765,534,4511,7836,2138,1946,1230,540,148,103,1,77202.1429,2076.2857,10118.0,23962.4286,10643.4286,2329.2857,1403.5714,1185.1429,6056.5714,1888.1429,700.2857,832.0,568.4286,378.2857,3594.7143,6107.8571,1685.1429,1840.1429,1115.7143,483.4286,120.0,104.1429,9.1429
2022-05-21,79375,1798,8859,21555,11393,2368,1628,1637,7125,2306,886,910,727,454,4545,7474,2079,1718,1112,503,126,110,62,78739.5714,2028.0,9836.0,23608.1429,10885.8571,2392.0,1440.8571,1299.2857,6502.8571,2027.8571,759.5714,871.8571,618.1429,413.1429,3912.0,6605.7143,1815.1429,1825.5714,1133.5714,514.8571,127.5714,104.0,17.5714
2022-05-22,66139,1442,6591,16240,8810,1930,1302,1141,7107,1989,856,770,570,338,4444,7426,1886,1421,1067,516,141,118,34,79382.7143,1990.2857,9545.4286,22927.0,10901.0,2432.5714,1505.1429,1322.2857,6886.5714,2124.4286,813.8571,896.4286,643.0,423.2857,4195.4286,7046.7143,1945.4286,1804.7143,1177.2857,540.8571,134.7143,104.8571,21.4286
2022-05-23,82518,1890,7889,17354,10658,2231,1634,1590,9081,4014,1210,1179,878,572,5477,9750,2495,2068,1390,876,163,89,30,81811.4286,1985.4286,9375.1429,22675.5714,10967.1429,2435.0,1575.4286,1392.2857,7509.5714,2475.0,898.7143,982.8571,691.5714,451.1429,4592.2857,7713.4286,2097.4286,1892.8571,1213.5714,613.5714,142.0,107.5714,23.8571
2022-05-24,89350,1764,8167,22467,10539,2667,1789,1820,9804,3370,1235,1356,1034,555,5817,9986,2783,1654,1588,686,145,100,24,82565.4286,1893.1429,8976.5714,21827.5714,11109.0,2474.7143,1645.5714,1499.8571,7947.8571,2687.4286,974.7143,1047.8571,753.2857,474.1429,4869.0,8145.4286,2219.8571,1867.0,1255.8571,624.1429,142.0,104.7143,25.7143
2022-05-25,81791,1681,8203,18540,9595,2343,1696,1707,9958,3178,998,1089,927,517,5774,8841,2476,2012,1299,681,145,116,15,81270.4286,1767.8571,8542.8571,20707.1429,10475.4286,2408.8571,1616.7143,1534.7143,8301.0,2828.4286,981.2857,1058.4286,796.0,478.0,5030.5714,8434.0,2286.8571,1859.8571,1260.8571,630.4286,142.0,104.2857,24.8571
2022-05-26,94064,2052,8406,20564,10064,2792,2197,2204,11491,4087,1291,1698,1014,657,7229,11677,2566,1653,1394,812,125,68,23,82535.2857,1768.2857,8270.4286,20147.5714,10232.8571,2405.4286,1687.4286,1669.1429,8916.7143,3100.7143,1059.7143,1162.1429,845.0,518.1429,5399.5714,8998.5714,2346.1429,1781.7143,1297.1429,659.1429,141.8571,100.5714,27.0
2022-05-27,80721,1439,7203,16975,9021,2607,1774,1977,9050,3487,969,1459,971,591,6573,10047,2416,1787,1322,713,126,132,82,81994.0,1723.7143,7902.5714,19099.2857,10011.4286,2419.7143,1717.1429,1725.1429,9088.0,3204.4286,1063.5714,1208.7143,874.4286,526.2857,5694.1429,9314.4286,2385.8571,1759.0,1310.2857,683.8571,138.7143,104.7143,38.5714
2022-05-28,76455,1250,6600,15688,9471,2041,1708,1656,8902,3805,979,1077,968,525,5762,9976,2361,1473,1139,812,132,102,28,81576.8571,1645.4286,7579.8571,18261.1429,9736.8571,2373.0,1728.5714,1727.8571,9341.8571,3418.5714,1076.8571,1232.5714,908.8571,536.4286,5868.0,9671.8571,2426.1429,1724.0,1314.1429,728.0,139.5714,103.5714,33.7143
2022-05-29,59983,1042,5009,11334,6536,1951,1143,1624,7628,3098,882,1137,742,444,4137,8693,1980,927,935,567,88,68,18,80697.4286,1588.2857,7353.8571,17560.2857,9412.0,2376.0,1705.8571,1796.8571,9416.2857,3577.0,1080.5714,1285.0,933.4286,551.5714,5824.1429,9852.8571,2439.5714,1653.4286,1295.2857,735.2857,132.0,96.4286,31.4286
2022-05-30,80544,1647,5905,15210,7920,2117,1769,1898,10646,4596,1378,1557,1113,812,6378,10936,2704,1586,1277,783,198,105,9,80415.4286,1553.5714,7070.4286,17254.0,9020.8571,2359.7143,1725.1429,1840.8571,9639.8571,3660.1429,1104.5714,1339.0,967.0,585.8571,5952.8571,10022.2857,2469.4286,1584.5714,1279.1429,722.0,137.0,98.7143,28.4286
2022-05-31,88153,1421,6586,15667,9676,2574,2040,1968,11649,4777,1487,1883,1187,718,7494,11977,2906,1536,1483,855,147,72,50,80244.4286,1504.5714,6844.5714,16282.5714,8897.5714,2346.4286,1761.0,1862.0,9903.4286,3861.1429,1140.5714,1414.2857,988.8571,609.1429,6192.4286,10306.7143,2487.0,1567.7143,1264.1429,746.1429,137.2857,94.7143,32.1429
2022-06-01,76716,1211,5420,13487,7961,2367,1640,1550,10736,4480,1337,1404,1137,769,5947,10974,2562,1405,1234,828,161,81,25,79519.4286,1437.4286,6447.0,15560.7143,8664.1429,2349.8571,1753.0,1839.5714,10014.5714,4047.1429,1189.0,1459.2857,1018.8571,645.1429,6217.1429,10611.4286,2499.2857,1481.0,1254.8571,767.1429,139.5714,89.7143,33.5714
2022-06-02,76476,1323,5231,12506,7493,2201,1661,1823,10633,4446,1463,1484,1150,748,6360,11310,2731,1493,1248,862,169,107,34,77006.8571,1333.2857,5993.4286,14409.5714,8296.8571,2265.4286,1676.4286,1785.1429,9892.0,4098.4286,1213.5714,1428.7143,1038.2857,658.1429,6093.0,10559.0,2522.8571,1458.1429,1234.0,774.2857,145.8571,95.2857,35.1429
2022-06-03,68072,1051,4456,10472,7153,2004,1575,1708,9532,4371,1322,1401,1117,760,5407,10080,2529,1193,1001,626,137,153,24,75199.8571,1277.8571,5601.0,13480.5714,8030.0,2179.2857,1648.0,1746.7143,9960.8571,4224.7143,1264.0,1420.4286,1059.1429,682.2857,5926.4286,10563.7143,2539.0,1373.2857,1188.1429,761.8571,147.4286,98.2857,26.8571
2022-06-04,62050,734,3769,9595,6036,1541,1295,1497,8813,4133,1202,1393,1045,580,5303,9607,2358,1211,982,688,146,109,13,73142.0,1204.1429,5196.5714,12610.1429,7539.2857,2107.8571,1589.0,1724.0,9948.1429,4271.5714,1295.8571,1465.5714,1070.1429,690.1429,5860.8571,10511.0,2538.5714,1335.8571,1165.7143,744.1429,149.4286,99.2857,24.7143
2022-06-05,52959,1089,3183,8134,5339,1546,1050,1354,7107,3671,1153,1170,864,561,4288,7844,2028,821,937,511,146,121,42,72138.5714,1210.8571,4935.7143,12153.0,7368.2857,2050.0,1575.7143,1685.4286,9873.7143,4353.4286,1334.5714,1470.2857,1087.5714,706.8571,5882.4286,10389.7143,2545.4286,1320.7143,1166.0,736.1429,157.7143,106.8571,28.1429
2022-06-06,82910,1183,5010,12136,6903,1759,1554,1974,12600,5603,1952,1848,1613,1067,7208,13228,3179,1533,1398,791,232,130,9,72476.5714,1144.5714,4807.8571,11713.8571,7223.0,1998.8571,1545.0,1696.2857,10152.8571,4497.2857,1416.5714,1511.8571,1159.0,743.2857,6001.0,10717.1429,2613.2857,1313.1429,1183.2857,737.2857,162.5714,110.4286,28.1429
2022-06-07,80139,1133,4687,12129,8376,2335,1860,1676,11668,5375,1725,1750,1331,871,6779,11716,2932,1348,1211,873,247,60,57,71331.7143,1103.4286,4536.5714,11208.4286,7037.2857,1964.7143,1519.2857,1654.5714,10155.5714,4582.7143,1450.5714,1492.8571,1179.5714,765.1429,5898.8571,10679.8571,2617.0,1286.2857,1144.4286,739.8571,176.8571,108.7143,29.1429
2022-06-08,72881,977,4306,10923,6554,1792,1602,1705,10666,5096,1493,1721,1415,929,6021,11528,2824,1221,1116,704,182,103,3,70783.8571,1070.0,4377.4286,10842.1429,6836.2857,1882.5714,1513.8571,1676.7143,10145.5714,4670.7143,1472.8571,1538.1429,1219.2857,788.0,5909.4286,10759.0,2654.4286,1260.0,1127.5714,722.1429,179.8571,111.8571,26.0
2022-06-09,68277,968,4202,9546,6340,1776,1335,1465,10184,4945,1538,1483,1255,730,5994,10513,2693,1211,1046,751,176,104,22,69612.5714,1019.2857,4230.4286,10419.2857,6671.5714,1821.8571,1467.2857,1625.5714,10081.4286,4742.0,1483.5714,1538.0,1234.2857,785.4286,5857.1429,10645.1429,2649.0,1219.7143,1098.7143,706.2857,180.8571,111.4286,24.2857
2022-06-10,52570,731,3300,7133,4376,1162,989,1093,7681,3973,1050,1253,999,577,4527,9229,2169,797,740,554,153,67,17,67398.0,973.5714,4065.2857,9942.2857,6274.8571,1701.5714,1383.5714,1537.7143,9817.0,4685.1429,1444.7143,1516.8571,1217.4286,759.2857,5731.4286,10523.5714,2597.5714,1163.1429,1061.4286,696.0,183.1429,99.1429,23.2857
2022-06-11,77519,983,4322,10382,7026,1854,1668,1846,11534,6208,1836,1848,1617,963,7021,11878,2934,1380,969,855,238,126,31,69607.8571,1009.1429,4144.2857,10054.7143,6416.2857,1746.2857,1436.8571,1587.5714,10205.7143,4981.5714,1535.2857,1581.8571,1299.1429,814.0,5976.8571,10848.0,2679.8571,1187.2857,1059.5714,719.8571,196.2857,101.5714,25.8571
2022-06-12,45055,547,2675,5888,4226,1177,836,1107,6678,3492,1053,1027,802,533,3817,7410,1765,691,669,438,168,44,12,68478.7143,931.7143,4071.7143,9733.8571,6257.2857,1693.5714,1406.2857,1552.2857,10144.4286,4956.0,1521.0,1561.4286,1290.2857,810.0,5909.5714,10786.0,2642.2857,1168.7143,1021.2857,709.4286,199.4286,90.5714,21.5714
2022-06-13,66087,838,3517,8408,5082,1614,1219,1619,10313,5046,1707,1861,1423,894,6033,10259,2976,1262,954,764,182,100,16,66075.4286,882.4286,3858.4286,9201.2857,5997.1429,1672.8571,1358.4286,1501.5714,9817.7143,4876.4286,1486.0,1563.2857,1263.1429,785.2857,5741.7143,10361.8571,2613.2857,1130.0,957.8571,705.5714,192.2857,86.2857,22.5714
2022-06-14,68904,846,3789,8852,6083,1539,1290,1640,10816,5447,1526,1690,1240,764,6711,10635,2884,1170,893,744,222,95,28,64470.4286,841.4286,3730.1429,8733.1429,5669.5714,1559.1429,1277.0,1496.4286,9696.0,4886.7143,1457.5714,1554.7143,1250.1429,770.0,5732.0,10207.4286,2606.4286,1104.5714,912.4286,687.1429,188.7143,91.2857,18.4286
2022-06-15,63135,822,3448,7881,5274,1432,1302,1530,9668,5042,1487,1590,1337,742,6000,9860,2765,1122,871,629,211,109,13,63078.1429,819.2857,3607.5714,8298.5714,5486.7143,1507.7143,1234.1429,1471.4286,9553.4286,4879.0,1456.7143,1536.0,1239.0,743.2857,5729.0,9969.1429,2598.0,1090.4286,877.4286,676.4286,192.8571,92.1429,19.8571
2022-06-16,55166,689,3175,7041,4481,1224,1022,1280,8427,4203,1365,1435,1054,735,5292,8764,2429,950,727,532,207,99,35,61205.1429,779.4286,3460.8571,7940.7143,5221.1429,1428.8571,1189.4286,1445.0,9302.4286,4773.0,1432.0,1529.1429,1210.2857,744.0,5628.7143,9719.2857,2560.2857,1053.1429,831.8571,645.1429,197.2857,91.4286,21.7143
2022-06-17,53593,681,3023,6679,4655,1227,911,1265,8051,4150,1268,1527,1110,737,5175,8193,2311,922,783,581,201,120,23,61351.2857,772.2857,3421.2857,7875.8571,5261.0,1438.1429,1178.2857,1469.5714,9355.2857,4798.2857,1463.1429,1568.2857,1226.1429,766.8571,5721.2857,9571.2857,2580.5714,1071.0,838.0,649.0,204.1429,99.0,22.5714
2022-06-18,50515,677,2915,6300,4116,1211,1019,1066,7959,3683,1277,1301,1037,660,5022,7871,2063,943,639,456,199,86,15,57493.5714,728.5714,3220.2857,7292.7143,4845.2857,1346.2857,1085.5714,1358.1429,8844.5714,4437.5714,1383.2857,1490.1429,1143.2857,723.5714,5435.7143,8998.8571,2456.1429,1008.5714,790.8571,592.0,198.5714,93.2857,20.2857
2022-06-19,35574,449,2152,4316,3120,952,669,907,5396,2920,923,1062,663,427,2991,5638,1386,560,555,286,136,51,15,56139.1429,714.5714,3145.5714,7068.1429,4687.2857,1314.1429,1061.7143,1329.5714,8661.4286,4355.8571,1364.7143,1495.1429,1123.4286,708.4286,5317.7143,8745.7143,2402.0,989.8571,774.5714,570.2857,194.0,94.2857,20.7143
