date,positivity,fatality
2020-05-07,0.0020894274968658584,0.013761467889908256
2020-05-08,0.002588326646822829,0.013712047012732615
2020-05-09,0.0028812056737588646,0.013676326929338976
2020-05-10,0.0028160058136894217,0.013983739837398375
2020-05-11,0.002555762081784386,0.014299642508937279
2020-05-12,0.002307470435535045,0.014615134784020788
2020-05-13,0.001955573384144813,0.014935064935064937
2020-05-14,0.001472211998527788,0.01525974025974026
2020-05-15,0.0009450744941071824,0.015584415584415586
2020-05-16,0.0005288207297726071,0.01590909090909091
2020-05-17,0.0003116624072804338,0.01590909090909091
2020-05-18,0.00019815059445178336,0.01590909090909091
2020-05-19,6.947339169098236e-05,0.01590909090909091
2020-05-20,0.0,0.01590909090909091
2020-05-21,7.545461404964913e-05,0.01590392729633236
2020-05-22,0.00015775358889414732,0.01589876703439325
2020-05-23,0.00024789291026276647,0.015893610120012974
2020-05-24,0.0003446493193175944,0.015888456549935148
2020-05-25,0.00044818931516672647,0.01588330632090762
2020-05-26,0.00055005500550055,0.015878159429682438
2020-05-27,0.0006561679790026247,0.015873015873015872
2020-05-28,0.0005769230769230769,0.015873015873015872
2020-05-29,0.0005861092116831102,0.01586787564766839
2020-05-30,0.0005924170616113743,0.01586273875040466
2020-05-31,0.0005955334987593052,0.015857605177993526
2020-06-01,0.0006976975979268414,0.015847347994825355
2020-06-02,0.0008168266285480906,0.01583710407239819
2020-06-03,0.0009372071227741331,0.01582687338501292
2020-06-04,0.001160582401350496,0.0158166559070368
2020-06-05,0.0011687207819804505,0.01581155211358503
2020-06-06,0.001182033096926714,0.015806451612903227
2020-06-07,0.001219917932793612,0.01580135440180587
2020-06-08,0.0010336510853336395,0.01580135440180587
2020-06-09,0.0008243052284503063,0.01580135440180587
2020-06-10,0.0006070908207867897,0.01580135440180587
2020-06-11,0.00037759597230962874,0.01580135440180587
2020-06-12,0.0002637130801687764,0.01580135440180587
2020-06-13,0.0001381406271584473,0.01580135440180587
2020-06-14,0.0,0.01580135440180587
2020-06-15,0.00029044437990124897,0.015791169835642927
2020-06-16,0.0005911038865080539,0.015780998389694042
2020-06-17,0.0008984725965858043,0.015770840038622468
2020-06-18,0.001358695652173913,0.015755627009646302
2020-06-19,0.0018102277869965306,0.01574044330228076
2020-06-20,0.002255639097744361,0.015725288831835688
2020-06-21,0.0027022969524095482,0.015710163513946777
2020-06-22,0.0025498725063746817,0.015705128205128205
2020-06-23,0.002403485053327325,0.015700096123037487
2020-06-24,0.0022455089820359285,0.01569506726457399
2020-06-25,0.0019159911569638906,0.01569004162664105
2020-06-26,0.0015965166908563136,0.01568501920614597
2020-06-27,0.0012785907089075152,0.015680000000000003
2020-06-28,0.0009697977279024661,0.015674984005118364
2020-06-29,0.0009441596978688969,0.015669971218420214
2020-06-30,0.0009073233959818536,0.015664961636828647
2020-07-01,0.0008797285409073772,0.015659955257270694
2020-07-02,0.0008718395815170009,0.015654952076677317
2020-07-03,0.0009940357852882705,0.015644955300127713
2020-07-04,0.0011261261261261263,0.015634971282705808
2020-07-05,0.0012599218848431397,0.015624999999999998
2020-07-06,0.001401809608767682,0.015615041427660929
2020-07-07,0.0015791551519936833,0.01560509554140127
2020-07-08,0.0017608018420696195,0.015595162316995542
