date,arr_incidence,local_incidence
2021-04-30,0.0024910646593739845,5.450575486597552e-05
2021-05-01,0.0021445421402530563,6.056194985108391e-05
2021-05-02,0.002176278563656147,8.478672979151748e-05
2021-05-03,0.0026752870360049045,9.689911976173426e-05
2021-05-04,0.0028574694250771515,9.084292477662588e-05
2021-05-05,0.003334483155110957,7.267433982130069e-05
2021-05-06,0.004581766917293233,6.66181448361923e-05
2021-05-07,0.004814636494944633,4.844955988086713e-05
2021-05-08,0.004669624095260332,4.844955988086713e-05
2021-05-09,0.004631773969430292,2.4224779940433564e-05
2021-05-10,0.004991680532445923,3.0280974925541954e-05
2021-05-11,0.004612744046341986,7.26743398213007e-05
2021-05-12,0.004115226337448559,0.00016957345958303497
2021-05-13,0.004080799836768006,0.00024224779940433563
2021-05-14,0.004024954719259409,0.000417877453972479
